Date ,Report Type ,Street ,Sub-Division
10/5/2005,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/6/2005,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/6/2005,"FRAUD, ALL OTHERS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/7/2005,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/7/2005,CARRYING CONCEALED WEAPON -1ST OFFENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/8/2005,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/8/2005,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/8/2005,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/10/2005,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/10/2005,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/11/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/12/2005,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/12/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,TABB
10/12/2005,ROBBERY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/13/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/15/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/18/2005,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/18/2005,CONCEALMENT/PRICE CHANGING ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/18/2005,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/18/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/21/2005,EMBEZZLEMENT >=$200 ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/21/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/24/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/25/2005,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/27/2005,"COUNTERFEITING/FORGERY, ALL OTHERS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
10/27/2005,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/1/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/1/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/3/2005,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/6/2005,CARRYING CONCEALED WEAPON -1ST OFFENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,GRAFTON
11/6/2005,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,GRAFTON
11/10/2005,EMBEZZLEMENT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/10/2005,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/11/2005,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/11/2005,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/12/2005,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/12/2005,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/15/2005,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/16/2005,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/16/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/17/2005,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/17/2005,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/17/2005,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/22/2005,ROBBERY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/28/2005,FALSELY SUMMONS OR FALSE REPORT TO POLICE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/28/2005,MOTOR VEHICLE THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/29/2005,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/30/2005,DEAD ON ARRIVAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
11/30/2005,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/3/2005,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/3/2005,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/5/2005,ROBBERY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/6/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,TABB
12/6/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/7/2005,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/8/2005,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/9/2005,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/9/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/14/2005,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/16/2005,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/19/2005,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/20/2005,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/20/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/24/2005,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/25/2005,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/26/2005,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/26/2005,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/29/2005,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,
12/29/2005,LOST PROPERTY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,
1/22/2005,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COMMERCE CIRCLE ,
1/26/2005,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COMMERCE CIRCLE ,
4/3/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COMMERCE CIRCLE ,
4/3/2005,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COMMERCE CIRCLE ,
4/3/2005,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COMMERCE CIRCLE ,
4/4/2005,ELUDING POLICE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COMMERCE CIRCLE ,TABB
4/4/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY & COMMERCE CIRCLE ,TABB
4/4/2005,POSSESS FIREARM WHILE IN POSSESSION OF DRUGS ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COMMERCE CIRCLE ,TABB
4/4/2005,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COMMERCE CIRCLE ,TABB
7/24/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COMMERCE CIRCLE ,TABB
7/24/2005,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COMMERCE CIRCLE ,TABB
7/24/2005,ELUDING POLICE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COMMERCE CIRCLE ,TABB
7/24/2005,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COMMERCE CIRCLE ,TABB
5/2/2005,OPERATOR`S LICENSE VIOLATION ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COVENTRY BLVD ,
2/26/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COVENTRY BOULEVARD ,TABB
2/26/2005,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COVENTRY BOULEVARD ,TABB
4/7/2005,"DRIVING UNDER THE INFLUENCE,DRUGS ",GEORGE WASHINGTON MEMORIAL HIGHWAY & COVENTRY BOULEVARD ,
4/7/2005,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COVENTRY BOULEVARD ,
4/15/2005,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COVENTRY BOULEVARD ,
9/26/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COVENTRY BOULEVARD ,
11/10/2005,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & COVENTRY BOULEVARD ,TABB
5/28/2005,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIAL HIGHWAY & DARE ROAD ,GRAFTON
7/2/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & DARE ROAD ,
1/2/2005,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY & ELLA TAYLOR ROAD ,
2/19/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & ELLA TAYLOR ROAD ,
2/19/2005,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER ,GEORGE WASHINGTON MEMORIAL HIGHWAY & ELLA TAYLOR ROAD ,
2/19/2005,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY & ELLA TAYLOR ROAD ,
2/19/2005,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & ELLA TAYLOR ROAD ,
3/27/2005,ATTEMPT TO COMMIT NONCAPITAL OFFENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & ELLA TAYLOR ROAD ,
3/27/2005,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & ELLA TAYLOR ROAD ,
3/27/2005,RECKLESS DRIVING - EXCESSIVE SPEED ,GEORGE WASHINGTON MEMORIAL HIGHWAY & ELLA TAYLOR ROAD ,
3/27/2005,WILLFULLY CIRCUMVENT IGNITION INTERLOCK SYSTEM ,GEORGE WASHINGTON MEMORIAL HIGHWAY & ELLA TAYLOR ROAD ,
7/23/2005,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY & ELLA TAYLOR ROAD ,
11/6/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & ELLA TAYLOR ROAD ,
11/6/2005,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY & ELLA TAYLOR ROAD ,
9/10/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & FORT EUSTIS BOULEVARD ,YORKTOWN
4/3/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & HAMPTON HIGHWAY ,TABB
5/8/2005,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & HAMPTON HIGHWAY ,TABB
6/21/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & HAMPTON HIGHWAY ,TABB
7/31/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & HAMPTON HIGHWAY ,TABB
8/21/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & HARDWOOD MILLS RESOVIOR ,
8/21/2005,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIAL HIGHWAY & HARDWOOD MILLS RESOVIOR ,
1/16/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & HARWOOD MILL RESERVIOR ,
7/17/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & HARWOOD MILL RESERVIOR ,
8/27/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & HARWOOD MILL RESERVIOR ,
8/27/2005,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & HARWOOD MILL RESERVIOR ,
9/27/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & HARWOOD MILL RESERVIOR ,
9/27/2005,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY & HARWOOD MILL RESERVIOR ,
9/27/2005,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & HARWOOD MILL RESERVIOR ,
9/27/2005,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIAL HIGHWAY & HARWOOD MILL RESERVIOR ,
2/4/2005,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY & LAKESIDE DRIVE ,GRAFTON
2/8/2005,POSSESSION OF CONTROLLED SUBSTANCES ,GEORGE WASHINGTON MEMORIAL HIGHWAY & LAKESIDE DRIVE ,GRAFTON
2/13/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & LAKESIDE DRIVE ,
2/13/2005,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIAL HIGHWAY & LAKESIDE DRIVE ,
2/13/2005,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & LAKESIDE DRIVE ,
7/14/2005,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & LAKESIDE DRIVE ,
7/14/2005,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & LAKESIDE DRIVE ,
7/30/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & LAKESIDE DRIVE ,GRAFTON
7/31/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & LAKESIDE DRIVE ,GRAFTON
7/31/2005,"POSSESS, TRANSPORT FIREARMS BY CONVICTED FELONS ",GEORGE WASHINGTON MEMORIAL HIGHWAY & LAKESIDE DRIVE ,GRAFTON
8/7/2005,AGGRESIVE DRIVING ,GEORGE WASHINGTON MEMORIAL HIGHWAY & LAKESIDE DRIVE ,
8/7/2005,BRANDISHING FIREARM ,GEORGE WASHINGTON MEMORIAL HIGHWAY & LAKESIDE DRIVE ,
8/24/2005,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY & LAKESIDE DRIVE ,
11/6/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & LAKESIDE DRIVE ,
2/2/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & MILL ROAD ,TABB
2/2/2005,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & MILL ROAD ,TABB
2/24/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & MILL ROAD ,TABB
2/24/2005,RECKLESS DRIVING - EXCESSIVE SPEED ,GEORGE WASHINGTON MEMORIAL HIGHWAY & MILL ROAD ,TABB
2/24/2005,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIAL HIGHWAY & MILL ROAD ,TABB
9/10/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & MILL ROAD ,TABB
10/21/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & MILL ROAD ,TABB
6/6/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & OAK STREET ,TABB
7/2/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & OAK STREET ,
9/28/2005,DRIVING AFTER FORFEITURE OF LICENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & OAK STREET ,TABB
9/28/2005,POSSESSION OF CONTROLLED SUBSTANCES ,GEORGE WASHINGTON MEMORIAL HIGHWAY & OAK STREET ,TABB
9/28/2005,USE UNSAFE EQUIPMENT ,GEORGE WASHINGTON MEMORIAL HIGHWAY & OAK STREET ,TABB
2/6/2005,POSSESSION OF CONTROLLED SUBSTANCES ,GEORGE WASHINGTON MEMORIAL HIGHWAY & ORIANA ROAD ,GRAFTON
2/6/2005,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & ORIANA ROAD ,GRAFTON
9/25/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & PINE STREET ,TABB
9/25/2005,POSSESSION OF STOLEN VEHICLE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & PINE STREET ,TABB
9/25/2005,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & PINE STREET ,TABB
9/25/2005,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,GEORGE WASHINGTON MEMORIAL HIGHWAY & PINE STREET ,TABB
2/19/2005,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY & PRODUCTION DRIVE ,TABB
4/2/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & PRODUCTION DRIVE ,TABB
4/2/2005,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & PRODUCTION DRIVE ,TABB
4/2/2005,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIAL HIGHWAY & PRODUCTION DRIVE ,TABB
2/25/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & RICH ROAD ,TABB
2/25/2005,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & RICH ROAD ,TABB
8/11/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & RICH ROAD ,TABB
2/19/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & SHAMROCK DRIVE ,TABB
2/19/2005,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & SHAMROCK DRIVE ,TABB
6/12/2005,VIOLATE PROTECTIVE ORDERS ,GEORGE WASHINGTON MEMORIAL HIGHWAY & SHOWALTER ROAD ,GRAFTON
1/12/2005,NONREPORTABLE OFFENSES ,GEORGE WASHINGTON MEMORIAL HIGHWAY & VICTORY BLVD ,
8/11/2005,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & VICTORY BLVD ,
5/2/2005,AGGRESIVE DRIVING ,GEORGE WASHINGTON MEMORIAL HIGHWAY & VICTORY BOULEVARD ,TABB
8/7/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & VICTORY BOULEVARD ,TABB
9/4/2005,RECKLESS DRIVING - DRAG RACING [CLASS 1 MISD] ,GEORGE WASHINGTON MEMORIAL HIGHWAY & VICTORY BOULEVARD ,TABB
11/12/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & VICTORY BOULEVARD ,TABB
11/12/2005,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIAL HIGHWAY & VICTORY BOULEVARD ,TABB
11/12/2005,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & VICTORY BOULEVARD ,TABB
11/13/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & VICTORY BOULEVARD ,TABB
11/13/2005,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & VICTORY BOULEVARD ,TABB
11/19/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & VICTORY BOULEVARD ,TABB
12/23/2005,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & VICTORY BOULEVARD ,TABB
6/16/2005,ELUDING POLICE -ENDANGER PERSONS OR POLICE CAR ,GEORGE WASHINGTON MEMORIAL HIGHWAY & VILLAGE AVENUE ,
6/16/2005,RECKLESS DRIVING - EXCESSIVE SPEED ,GEORGE WASHINGTON MEMORIAL HIGHWAY & VILLAGE AVENUE ,
1/30/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & WASHINGTON SQAURE DRIVE ,
5/20/2005,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & WASHINGTON SQAURE DRIVE ,
6/2/2005,DRIVING AFTER FORFEITURE OF LICENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & WASHINGTON SQAURE DRIVE ,
5/28/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & WASHINGTON SQUARE DRIVE ,
5/31/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & WASHINGTON SQUARE DRIVE ,GRAFTON
5/31/2005,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & WASHINGTON SQUARE DRIVE ,GRAFTON
11/13/2005,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY & YORK CROSSING ROAD ,GRAFTON
5/13/2005,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY &TIMERLINE LOOP ,
3/6/2005,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY &VICTORY BOULEVARD ,TABB
8/7/2005,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY &WOLFTRAP ROAD ,
9/30/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY &WOLFTRAP ROAD ,
9/30/2005,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY &WOLFTRAP ROAD ,
9/30/2005,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY &WOLFTRAP ROAD ,
9/30/2005,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIAL HIGHWAY &WOLFTRAP ROAD ,
10/5/2005,"ASSAULT, SIMPLE ",GRAFTON DRIVE ,GRAFTON
8/12/2005,PETIT LARCENY ,GRAFTON STATION APTS ,
4/29/2005,"LARCENY,FROM MOTOR VEHICLE ",GRAFTON STATION APTS. BASKET BALL COUR ,
6/19/2005,CITIZEN REQUESTED ASSISTANCE ,GREENCAMP DRIVE ,
1/15/2005,RUNAWAY JUVENILE ,GREENLAND DRIVE ,SMITHVILLE TERRACE
7/4/2005,"ASSAULT, SIMPLE, DOMESTIC ",GREENLAND DRIVE ,SMITHVILLE TERRACE
