COUNTY	AGENCY	PART NUMBER	ITEM	QUANTITY	UNIT	DATE SHIPPED	TYPE
WASHINGTON		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/18/2006	TACTICAL
WASHINGTON		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/18/2006	TACTICAL
WASHINGTON		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/18/2006	TACTICAL
WASHINGTON		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/18/2006	TACTICAL
WASHINGTON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/18/2006	TACTICAL
WASHINGTON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/18/2006	TACTICAL
WASHINGTON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/18/2006	TACTICAL
WASHINGTON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/18/2006	TACTICAL
WASHINGTON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/18/2006	TACTICAL
WASHINGTON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/18/2006	TACTICAL
WASHINGTON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/18/2006	TACTICAL
WASHINGTON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/18/2006	TACTICAL
WASHINGTON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/18/2006	TACTICAL
WASHINGTON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/18/2006	TACTICAL
WASHINGTON		1240-01-411-1265	SIGHT,REFLEX	2	Each	5/18/2012	TACTICAL
WASHINGTON		1240-01-411-1265	SIGHT,REFLEX	2	Each	6/13/2012	TACTICAL
WASHINGTON		1240-01-540-3690	SIGHT,REFLEX	2	Each	6/13/2012	TACTICAL
WASHINGTON		2320-01-074-7642	TRUCK,ARMORED	1	Each	12/2/2003	TACTICAL
WASHINGTON		2320-01-107-7155	TRUCK,UTILITY	1	Each	2/28/2012	TACTICAL
WASHINGTON		2320-01-107-7155	TRUCK,UTILITY	1	Each	2/28/2012	TACTICAL
WASHINGTON		2320-01-107-7155	TRUCK,UTILITY	1	Each	4/18/2012	TACTICAL
WASHINGTON		2320-01-146-7189	TRUCK,UTILITY	1	Each	4/18/2012	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/10/2006	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/10/2006	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/10/2006	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/10/2006	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/10/2006	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/10/2006	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/10/2006	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/10/2006	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/10/2006	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/10/2006	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2008	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2008	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2008	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2008	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2008	TACTICAL
WAYNESBORO CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2008	TACTICAL
WAYNESBORO CITY		2320-01-074-7642	TRUCK,ARMORED	1	Each	2/5/2013	TACTICAL
WESTMORELAND		2355-01-590-1660	MINE RESISTANT VEHICLE	1	Each	4/14/2014	TACTICAL
WESTMORELAND		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
WESTMORELAND		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
WESTMORELAND		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
WESTMORELAND		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
WESTMORELAND		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
WESTMORELAND		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
WESTMORELAND		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	2/9/2009	TACTICAL
WILLIAMSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/21/2008	TACTICAL
WILLIAMSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/21/2008	TACTICAL
WILLIAMSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/21/2008	TACTICAL
WILLIAMSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/21/2008	TACTICAL
WINCHESTER CITY		2355-01-590-1660	MINE RESISTANT VEHICLE	1	Each	5/12/2014	TACTICAL
WINCHESTER CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/18/2006	TACTICAL
WINCHESTER CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/18/2006	TACTICAL
WINCHESTER CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/18/2006	TACTICAL
WINCHESTER CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/18/2006	TACTICAL
WINCHESTER CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/18/2006	TACTICAL
WINCHESTER CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/18/2006	TACTICAL
WINCHESTER CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/18/2006	TACTICAL
WINCHESTER CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/18/2006	TACTICAL
WINCHESTER CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/18/2006	TACTICAL
WINCHESTER CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/18/2006	TACTICAL
WINCHESTER CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/18/2006	TACTICAL
WISE		8470-00-ARM-OR	DESC=DEFENDER ENTRY SHEILD	3	Each	12/4/2009	TACTICAL
WISE		5855-01-420-0849	ILLUMINATOR,INFRARED	4	Each	12/4/2009	TACTICAL
WISE		5855-01-333-9606	LIGHT AIMING KIT,INFRARED	16	Each	12/4/2009	TACTICAL
WISE		2355-01-590-1660	MINE RESISTANT VEHICLE	1	Each	4/14/2014	TACTICAL
WISE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
WISE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
WISE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
WISE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
WISE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
WISE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
WISE		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	3/13/2008	TACTICAL
WISE		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/16/2006	TACTICAL
WISE		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	7/5/2006	TACTICAL
WISE		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
WISE		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
WISE		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
WISE		1240-01-411-1265	SIGHT,REFLEX	10	Each	9/2/2011	TACTICAL
WISE		1240-01-411-1265	SIGHT,REFLEX	30	Each	7/24/2014	TACTICAL
WISE		1240-01-411-1265	SIGHT,REFLEX	10	Each	4/10/2014	TACTICAL
WISE		2320-01-074-7642	TRUCK,ARMORED	1	Each	9/12/2000	TACTICAL
WISE		2320-01-107-7155	TRUCK,UTILITY	1	Each	5/29/2012	TACTICAL
WISE		2320-01-107-7155	TRUCK,UTILITY	1	Each	5/29/2012	TACTICAL
WISE		2320-01-107-7155	TRUCK,UTILITY	1	Each	1/30/2013	TACTICAL
WISE		2320-01-107-7155	TRUCK,UTILITY	1	Each	1/30/2013	TACTICAL
WISE		2320-01-107-7156	TRUCK,UTILITY	1	Each	4/10/2014	TACTICAL
WISE		2320-01-371-9577	TRUCK,UTILITY	1	Each	5/21/2012	TACTICAL
WISE		2320-01-456-1282	TRUCK,UTILITY	1	Each	4/10/2014	TACTICAL
WYTHE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	6/1/2009	TACTICAL
WYTHE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	6/1/2009	TACTICAL
WYTHE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	6/1/2009	TACTICAL
WYTHE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	6/1/2009	TACTICAL
WYTHE		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	7/5/2006	TACTICAL
WYTHE		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	7/5/2006	TACTICAL
WYTHE		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
WYTHE		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
WYTHE		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
WYTHE		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
WYTHE		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
WYTHE		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
WYTHE		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
WYTHE		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
YORK		2355-01-590-1660	MINE RESISTANT VEHICLE	1	Each	5/12/2014	TACTICAL
YORK		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
YORK		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
YORK		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
YORK		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	7/5/2006	TACTICAL
YORK		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	7/5/2006	TACTICAL
	ACCOMACK COUNTY SHERIFF DEPT	6720-01-568-2071	CAMERA SYSTEM,RECONNAISSANCE	1	Kit	7/24/2014	GENERAL
	ACCOMACK COUNTY SHERIFF DEPT	6720-01-568-2071	CAMERA SYSTEM,RECONNAISSANCE	1	Kit	7/24/2014	GENERAL
	ACCOMACK COUNTY SHERIFF DEPT	6720-DS-DIG-ITA0	CAMERA, DIGITAL	5	Each	6/24/2014	GENERAL
	ACCOMACK COUNTY SHERIFF DEPT	6720-DS-DIG-ITA0	CAMERA, DIGITAL	6	Each	6/24/2014	GENERAL
	ACCOMACK COUNTY SHERIFF DEPT	6230-DS-LIG-HT01	ELECTRIC PORTABLE, HAND LIGHTING EQUIP	1	Each	6/24/2014	GENERAL
	AMHERST COUNTY SHERIFF DEPT	1005-01-452-3527	ADAPTER RAIL,WEAPON MOUNTED,M4	20	Each	1/28/2014	GENERAL
	AMHERST COUNTY SHERIFF DEPT	7021-DS-ADP-CPUD	ADP CPU, DIGITAL	26	Each	10/10/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	1005-01-233-8529	BARREL AND FRONT SIGHT ASSEMBLY	1	Each	11/22/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	1005-01-233-8529	BARREL AND FRONT SIGHT ASSEMBLY	2	Each	11/22/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	1005-01-233-8529	BARREL AND FRONT SIGHT ASSEMBLY	1	Each	11/22/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	1005-01-233-8529	BARREL AND FRONT SIGHT ASSEMBLY	1	Each	11/22/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	5140-01-542-5203	CABINET,TOOL,MOBILE	2	Each	9/26/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	6150-00-186-2409	CABLE ASSEMBLY,POWER,ELECTRICAL	4	Each	11/19/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	7240-01-337-5269	CAN,MILITARY	4	Each	11/29/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	8415-01-530-2148	ELBOW,PAD	50	Pair	10/7/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	7025-DS-FLA-TPAN	FLAT PANEL MONITOR	10	Each	10/7/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	4240-01-554-5699	GOGGLES,BALLISTIC	50	Kit	10/10/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	4240-01-554-5699	GOGGLES,BALLISTIC	3	Kit	10/10/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	8465-01-600-7956	HYDRATION SYSTEM	50	Each	10/10/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	7320-DS-KIT-CHEN	KITCHEN EQUIPMENT AND APPLIANCES	1	Each	10/10/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	6230-01-242-2016	LIGHT SET,GENERAL ILLUMINATION	2	Set	10/10/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	7240-00-160-0455	PAIL,UTILITY	10	Each	11/29/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	1095-00-407-0674	RACK,STORAGE,SMALL ARMS	5	Each	9/26/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	1005-01-523-5978	RACK,TALL	1	Each	9/26/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	1005-01-382-6795	RECEIVER,CARTRIDGE	15	Each	12/13/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	1005-01-382-6795	RECEIVER,CARTRIDGE	2	Each	12/13/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	1005-01-484-8000	SIGHT,REAR	18	Each	12/13/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	1005-01-484-8000	SIGHT,REAR	4	Each	12/13/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	1005-01-233-8636	STOCK,GUN,SHOULDER	2	Each	12/13/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	2330-01-102-4697	TRAILER,CARGO	1	Each	11/20/2013	GENERAL
	AMHERST COUNTY SHERIFF DEPT	8415-01-296-8878	VEST,TACTICAL LOAD CARRYING	45	Each	10/7/2013	GENERAL
	APPALACHIA POLICE DEPT	7520-00-LAS-ERPO	DESC=LASER POINTER	10	Each	8/16/2011	GENERAL
	ARLINGTON COUNTY POLICE DEPT	1240-01-499-3547	BINOCULAR	15	Each	3/18/2010	GENERAL
	ARLINGTON COUNTY SHERIFF DEPT	2540-01-223-0041	KIT,M14,M16 RIFLE M	20	Each	7/28/2010	GENERAL
	ARLINGTON COUNTY SHERIFF DEPT	8405-01-547-2555	PONCHO,WET WEATHER	25	Each	7/29/2011	GENERAL
	ARLINGTON COUNTY SHERIFF DEPT	8465-01-416-3207	SPECTACLES SET,BALLISTIC AND LASER PROTECTIVE	15	Each	8/15/2012	GENERAL
	ARLINGTON COUNTY SHERIFF DEPT	8465-01-416-4636	SPECTACLES SET,BALLISTIC PROTECTIVE	20	Each	7/13/2012	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	1670-00-469-7239	ADAPTER,TIE DOWN,AIRCRAFT FLOOR	2	Each	4/25/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	2340-DS-ATV-4WHE	ALL TERRAIN VEHICLE, 4 WHEEL	1	Each	6/3/2014	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	4235-01-423-2787	BOOM,SPILL CONTAINMENT,HAZARDOUS MATERIAL	20	Box	8/9/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	3433-00-255-9333	BRAZING AND SOLDERING SET	1	Set	7/25/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	4910-00-251-6981	CREEPER,MECHANIC'S	1	Each	7/25/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	6515-01-458-3827	DEFIBRILLATOR/MONITOR-RECORDER SYSTEM	2	Each	8/19/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	3413-01-546-9277	DRILLING MACHINE,UPRIGHT	1	Each	9/11/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	4440-DS-DRY-ER01	DRYER INDUSTRIAL AIR	1	Each	7/9/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	8465-01-515-8615	FIELD PACK	8	Each	7/17/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	6545-01-094-8412	FIRST AID KIT,INDIVIDUAL	8	Each	7/25/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	3750-DS-LAN-DSCP	GARDENING IMPLEMENTS AND TOOLS	1	Each	7/25/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	5130-01-469-0860	Hand Tools, Power Driven	1	Each	7/25/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	4240-01-245-2097	LANYARD,SAFETY,INDUSTRIAL	6	Each	7/11/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	3750-DS-LAW-NRID	LAWN MOWER, RIDING	1	Each	8/19/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	3750-DS-LAW-NRID	LAWN MOWER, RIDING	1	Each	9/11/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	6350-DS-DET-ECT0	MISCELLANEOUS ALARM, SECURITY DETECTION	8	Each	7/25/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	3895-DS-MIS-CCO0	MISCELLANEOUS CONSTRUCTION EQUIPMENT	1	Each	8/14/2014	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	2340-DS-MUL-E000	MULE	1	Each	8/5/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	7510-DS-BAG-7510	OFFICE SUPPLIES	4	Pound	8/19/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	7510-DS-BAG-7510	OFFICE SUPPLIES	2	Pound	8/19/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	6730-DS-OVE-RHEA	OVERHEAD PROJECTOR	1	Each	7/25/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	5120-DS-PLI-ERS0	PLIERS	1	Each	7/25/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	7110-DS-SAF-E000	SAFE	1	Each	8/26/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	5130-DS-SAN-DER0	SANDER, POWER	1	Each	7/25/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	3695-00-679-6914	SAW,CHAIN	3	Each	7/25/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	3825-01-408-9483	SCRUBBING MACHINE,PAVEMENT,SELF-PROPELLED	1	Each	7/22/2014	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	5120-DS-SHO-VEL0	SHOVEL	1	Each	7/25/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	2610-01-333-7632	TIRE,PNEUMATIC,VEHICULAR	2	Each	7/5/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	2610-01-333-7632	TIRE,PNEUMATIC,VEHICULAR	2	Each	7/3/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	5140-DS-TOO-LBOX	TOOLBOX	1	Each	7/25/2013	GENERAL
		CEDAR BLUFF POLICE DEPARTMENT	2330-00-022-9488	TRAILER,LIVING QUARTERS	1	Each	8/19/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	3920-00-053-1214	TRUCK,HAND	1	Each	7/25/2013	GENERAL
	CEDAR BLUFF POLICE DEPARTMENT	5130-DS-WRE-NCHP	WRENCH, POWER	3	Each	7/25/2013	GENERAL
	CHESAPEAKE COUNTY SHERIFF DEPT	1005-01-471-5456	BARREL,CARBINE	3	Each	1/25/2011	GENERAL
	CHESAPEAKE COUNTY SHERIFF DEPT	1005-01-484-8000	SIGHT,REAR	9	Each	12/16/2010	GENERAL
	CLINCHCO POLICE DEPT	2310-00-067-6727	AUTOMOBILE,SEDAN	1	Each	7/23/2013	GENERAL
	CLINCHCO POLICE DEPT	1240-01-207-5787	BINOCULAR	4	Each	12/19/2010	GENERAL
	CLINCHCO POLICE DEPT	1240-01-361-1318	BINOCULAR	1	Each	8/20/2011	GENERAL
	CLINCHCO POLICE DEPT	2340-01-091-9004	CART,GOLF	1	Each	7/11/2013	GENERAL
	CLINCHCO POLICE DEPT	1730-01-575-7692	CASE	2	Each	7/9/2013	GENERAL
	CLINCHCO POLICE DEPT	7045-01-466-1877	CASE,COMPUTER	3	Each	9/17/2013	GENERAL
	CLINCHCO POLICE DEPT	6135-01-525-9943	CELL,BATTERY	30	Each	9/23/2013	GENERAL
	CLINCHCO POLICE DEPT	6645-01-345-5318	CLOCK,WALL	4	Each	9/18/2013	GENERAL
	CLINCHCO POLICE DEPT	2590-01-339-0098	CONTAINER,SHIPPING	1	Each	9/17/2013	GENERAL
	CLINCHCO POLICE DEPT	7105-DS-COT-0000	COT	5	Each	7/9/2013	GENERAL
	CLINCHCO POLICE DEPT	4940-00-808-3495	DEGREASER	12	Each	9/23/2013	GENERAL
	CLINCHCO POLICE DEPT	7010-00-COM-PUTE	DESC=COMPUTER DELL DCTA	1	Each	12/18/2010	GENERAL
	CLINCHCO POLICE DEPT	7520-00-LAS-ERPO	DESC=LASER POINTER	10	Each	8/15/2011	GENERAL
	CLINCHCO POLICE DEPT	7510-00-307-7885	ERASER,MECHANICAL PENCIL	2	Box	7/23/2013	GENERAL
	CLINCHCO POLICE DEPT	4140-01-356-2112	FAN,CIRCULATING	2	Each	3/27/2014	GENERAL
	CLINCHCO POLICE DEPT	4140-01-356-2112	FAN,CIRCULATING	2	Each	3/27/2014	GENERAL
	CLINCHCO POLICE DEPT	8415-01-486-8773	GLOVES,MEN'S AND WOMEN'S	2	Pair	10/7/2013	GENERAL
	CLINCHCO POLICE DEPT	8415-01-447-0978	GLOVES,RUBBER,BUTYL	4	Pair	7/26/2013	GENERAL
	CLINCHCO POLICE DEPT	6230-00-643-2076	LIGHT,DESK	1	Each	9/16/2013	GENERAL
	CLINCHCO POLICE DEPT	6220-01-411-5590	LIGHT,UTILITY,VEHICULAR	2	Each	9/13/2013	GENERAL
	CLINCHCO POLICE DEPT	6220-01-444-0945	LIGHT,UTILITY,VEHICULAR	2	Each	12/10/2011	GENERAL
	CLINCHCO POLICE DEPT	6220-00-947-7621	LIGHT,WARNING	1	Each	9/25/2013	GENERAL
	CLINCHCO POLICE DEPT	2090-00-243-2367	LOCKER,SAFE	1	Each	8/27/2013	GENERAL
	CLINCHCO POLICE DEPT	9150-00-117-8791	LUBRICATING OIL,ENGINE	15	Pint	9/23/2013	GENERAL
	CLINCHCO POLICE DEPT	9150-01-433-7974	LUBRICATING OIL,ENGINE	5	Quart	8/28/2013	GENERAL
	CLINCHCO POLICE DEPT	9150-01-433-7986	LUBRICATING OIL,ENGINE	5	Can	9/23/2013	GENERAL
	CLINCHCO POLICE DEPT	5999-01-470-8061	MAGNET,PERMANENT	1	Each	1/8/2011	GENERAL
	CLINCHCO POLICE DEPT	7510-01-236-3025	PAINT STICK,MARKING	6	Dozen	8/23/2013	GENERAL
	CLINCHCO POLICE DEPT	9310-00-982-0492	PAPER,INDEX	1	Box	10/1/2013	GENERAL
	CLINCHCO POLICE DEPT	8135-00-160-7752	PAPER,KRAFT,UNTREATED	3	Roll	8/29/2013	GENERAL
	CLINCHCO POLICE DEPT	7510-00-233-2027	PENCIL	1	Dozen	10/30/2013	GENERAL
	CLINCHCO POLICE DEPT	2320-DS-PIC-KUP0	PICKUP	1	Each	6/25/2014	GENERAL
	CLINCHCO POLICE DEPT	5820-01-257-0212	RADIO,PORTABLE	4	Each	8/20/2011	GENERAL
	CLINCHCO POLICE DEPT	4110-DS-REF-RIG0	REFRIGERATOR	1	Each	9/23/2013	GENERAL
	CLINCHCO POLICE DEPT	1560-00-003-4532	SAFETY WALK,RAMP F	1	Each	7/22/2013	GENERAL
	CLINCHCO POLICE DEPT	8145-01-460-9393	SHIPPING AND STORAGE CONTAINER,ENGINE	1	Each	9/13/2013	GENERAL
	CLINCHCO POLICE DEPT	6350-00-907-8629	SIREN,ELECTRONIC	1	Each	7/23/2013	GENERAL
	CLINCHCO POLICE DEPT	2540-01-208-7048	STORAGE BOX	4	Each	7/24/2013	GENERAL
	CLINCHCO POLICE DEPT	5340-00-060-3548	STRAP,WEBBING	10	Each	12/10/2011	GENERAL
	CLINCHCO POLICE DEPT	9390-01-467-7491	TAPE,REFLECTIVE	2	Each	10/7/2013	GENERAL
	CLINCHCO POLICE DEPT	7920-01-448-7052	TOWEL,PAPER	1	Box	10/7/2013	GENERAL
	CLINCHCO POLICE DEPT	2330-DS-TRA-ILE1	TRAILER	1	Each	7/11/2013	GENERAL
	CLINCHCO POLICE DEPT	3920-01-113-0140	TRUCK,HAND	2	Each	7/11/2013	GENERAL
	DAMASCUS POLICE DEPT	8465-01-467-0726	BODY SHIELD	4	Each	3/18/2012	GENERAL
	DAMASCUS POLICE DEPT	5820-00-BAS-EPO	DESC=BASE PORTABLE ASTRO	1	Each	8/12/2012	GENERAL
		DAMASCUS POLICE DEPT	5820-00-RAD-IO	DESC=RADIO ASTRO SPECTRA	1	Each	8/12/2012	GENERAL
	DAMASCUS POLICE DEPT	5820-00-RAD-IO	DESC=RADIO ASTRO SPECTRA	1	Each	8/12/2012	GENERAL
	DAMASCUS POLICE DEPT	5820-00-RAD-IO	DESC=RADIO ASTRO SPECTRA	1	Each	8/12/2012	GENERAL
	DAMASCUS POLICE DEPT	5820-00-RAD-IO	DESC=RADIO ASTRO SPECTRA MOBILE	1	Each	8/12/2012	GENERAL
